word,n_morphemes,note,ratingcmp,zipf_freq,c1,c2
lifetime,2,life+time ratingcmp=85.3,85.315788,4.260317090698395,life,time
mealtime,2,meal+time ratingcmp=88.4,88.409088,2.29183414214446,meal,time
playtime,2,play+time ratingcmp=90.7,90.699997,2.982030222172974,play,time
nighttime,2,night+time ratingcmp=89.4,89.435898,3.31714000740923,night,time
bedtime,2,bed+time ratingcmp=86.6,86.564102,3.792893404362212,bed,time
seedtime,2,seed+time ratingcmp=59.5,59.517242,1.05,seed,time
dinnertime,2,dinner+time ratingcmp=92.7,92.73333,3.255621969490015,dinner,time
springtime,2,spring+time ratingcmp=83.6,83.599998,3.172647734425251,spring,time
summertime,2,summer+time ratingcmp=89.3,89.282051,3.084225831642714,summer,time
showtime,2,show+time ratingcmp=90.1,90.111115,3.572867509392188,show,time
peacetime,2,peace+time ratingcmp=73.3,73.318184,2.653561978162053,peace,time
meantime,2,mean+time ratingcmp=39.3,39.297298,4.178324867316942,mean,time
wintertime,2,winter+time ratingcmp=90.7,90.675003,2.653561978162053,winter,time
ragtime,2,rag+time ratingcmp=33.9,33.945946,2.796984120464366,rag,time
halftime,2,half+time ratingcmp=86.1,86.105263,3.130683232881715,half,time
suppertime,2,supper+time ratingcmp=93.8,93.839996,2.796984120464366,supper,time
daytime,2,day+time ratingcmp=85.7,85.675003,3.579635872074686,day,time
wartime,2,war+time ratingcmp=73.6,73.594597,3.062686153786604,war,time
downtime,2,down+time ratingcmp=67.9,67.909088,2.653561978162053,down,time
oldtimer,2,old+timer ratingcmp=68.6,68.566666,1.56,old,timer
bedtimes,2,bed+times ratingcmp=94.0,94.040001,2.194924129136403,bed,times
mealtimes,2,meal+times ratingcmp=90.0,89.952377,1.768955396864122,meal,times
daytimes,2,day+times ratingcmp=88.6,88.639999,1.768955396864122,day,times
lunchtimes,2,lunch+times ratingcmp=90.0,89.962959,1.592864137808441,lunch,times
lifetimes,2,life+times ratingcmp=73.8,73.800003,2.999404318242396,life,times
teatimes,2,tea+times ratingcmp=77.6,77.645164,0.0,tea,times
halftimes,2,half+times ratingcmp=79.7,79.696968,1.06,half,times
fingertip,2,finger+tip ratingcmp=87.6,87.550003,2.333226827302685,finger,tip
silvertip,2,silver+tip ratingcmp=56.2,56.16,1.44,silver,tip
tidytips,2,tidy+tips ratingcmp=41.3,41.26923,0.0,tidy,tips
fingertips,2,finger+tips ratingcmp=93.5,93.46875,3.221253067858753,finger,tips
tomtit,2,tom+tit ratingcmp=16.9,16.916666,1.592864137808441,tom,tit
bushtit,2,bush+tit ratingcmp=22.4,22.366667,0.0,bush,tit
tomtits,2,tom+tits ratingcmp=18.9,18.913044,0.0,tom,tits
hammertoe,2,hammer+toe ratingcmp=44.3,44.291668,0.0,hammer,toe
tiptoe,2,tip+toe ratingcmp=69.4,69.37838,2.954591973826034,tip,toe
tiptoes,2,tip+toes ratingcmp=76.8,76.800003,2.371015388192085,tip,toes
pussytoes,2,pussy+toes ratingcmp=37.5,37.541668,0.0,pussy,toes
hammertoes,2,hammer+toes ratingcmp=45.8,45.791668,2.136932182158717,hammer,toes
wonton,2,won+ton ratingcmp=30.0,30.0,2.495954124800384,won,ton
halftone,2,half+tone ratingcmp=70.3,70.322578,1.99,half,tone
halftones,2,half+tones ratingcmp=58.6,58.560001,1.29,half,tones
bluetongue,2,blue+tongue ratingcmp=70.1,70.07692,1.73,blue,tongue
earthtongue,2,earth+tongue ratingcmp=34.3,34.333332,0.0,earth,tongue
sawtooth,2,saw+tooth ratingcmp=42.9,42.857143,2.371015388192085,saw,tooth
eyetooth,2,eye+tooth ratingcmp=28.8,28.846153,1.768955396864122,eye,tooth
sabertooth,2,saber+tooth ratingcmp=63.6,63.607143,1.88,saber,tooth
dogtooth,2,dog+tooth ratingcmp=66.8,66.75,1.64,dog,tooth
bucktooth,2,buck+tooth ratingcmp=49.3,49.342106,2.194924129136403,buck,tooth
carrottop,2,carrot+top ratingcmp=51.9,51.92857,1.893894133472422,carrot,top
flattop,2,flat+top ratingcmp=65.4,65.425003,2.467925401200141,flat,top
hilltop,2,hill+top ratingcmp=89.3,89.259262,2.754232140043416,hill,top
treetop,2,tree+top ratingcmp=86.3,86.333336,2.437962177822698,tree,top
hardtop,2,hard+top ratingcmp=64.7,64.657143,2.570587743097289,hard,top
housetop,2,house+top ratingcmp=77.9,77.928574,1.592864137808441,house,top
tiptop,2,tip+top ratingcmp=58.1,58.076923,2.467925401200141,tip,top
desktop,2,desk+top ratingcmp=73.2,73.208336,2.069985392528103,desk,top
blacktop,2,black+top ratingcmp=69.0,68.95652,2.522283063522734,black,top
laptop,2,lap+top ratingcmp=57.2,57.173912,3.542254144453354,lap,top
screwtop,2,screw+top ratingcmp=73.7,73.703705,0.0,screw,top
tabletop,2,table+top ratingcmp=93.9,93.928574,2.069985392528103,table,top
rooftop,2,roof+top ratingcmp=92.5,92.517242,3.205647994528177,roof,top
feathertop,2,feather+top ratingcmp=68.4,68.3871,1.15,feather,top
blacktopping,2,black+topping ratingcmp=50.5,50.517242,0.0,black,topping
desktops,2,desk+tops ratingcmp=83.2,83.166664,2.79,desk,tops
blacktops,2,black+tops ratingcmp=65.8,65.827583,0.0,black,tops
housetops,2,house+tops ratingcmp=67.6,67.625,1.990804146480479,house,tops
tiptops,2,tip+tops ratingcmp=49.5,49.541668,0.0,tip,tops
flattops,2,flat+tops ratingcmp=67.2,67.199997,1.592864137808441,flat,tops
hardtops,2,hard+tops ratingcmp=71.0,71.0,1.22,hard,tops
rooftops,2,roof+tops ratingcmp=89.9,89.896553,2.954591973826034,roof,tops
laptops,2,lap+tops ratingcmp=42.3,42.346153,2.467925401200141,lap,tops
treetops,2,tree+tops ratingcmp=89.4,89.413795,2.467925401200141,tree,tops
tabletops,2,table+tops ratingcmp=91.2,91.214287,1.893894133472422,table,tops
hilltops,2,hill+tops ratingcmp=91.6,91.6129,1.893894133472422,hill,tops
blowtorch,2,blow+torch ratingcmp=71.8,71.758621,2.935286818630647,blow,torch
blowtorches,2,blow+torches ratingcmp=63.3,63.32143,1.592864137808441,blow,torches
teetertotter,2,teeter+totter ratingcmp=61.6,61.566666,0.0,teeter,totter
undertow,2,under+tow ratingcmp=42.1,42.102566,2.738992173486679,under,tow
dishtowel,2,dish+towel ratingcmp=87.0,86.964287,1.768955396864122,dish,towel
dishtowels,2,dish+towels ratingcmp=87.5,87.541664,1.893894133472422,dish,towels
watchtower,2,watch+tower ratingcmp=86.4,86.413795,2.653561978162053,watch,tower
watchtowers,2,watch+towers ratingcmp=81.0,80.959999,1.990804146480479,watch,towers
downtown,2,down+town ratingcmp=61.7,61.710526,4.34066422867281,down,town
cowtown,2,cow+town ratingcmp=58.7,58.708332,1.66,cow,town
hometown,2,home+town ratingcmp=85.5,85.5,3.592864137808441,home,town
shantytown,2,shanty+town ratingcmp=40.3,40.270271,1.990804146480479,shanty,town
shantytowns,2,shanty+towns ratingcmp=47.5,47.5,1.592864137808441,shanty,towns
hometowns,2,home+towns ratingcmp=89.7,89.678574,2.194924129136403,home,towns
zootoxin,2,zoo+toxin ratingcmp=60.1,60.074074,0.0,zoo,toxin
soundtrack,2,sound+track ratingcmp=58.5,58.545456,2.982030222172974,sound,track
sidetrack,2,side+track ratingcmp=50.7,50.692307,1.893894133472422,side,track
racetrack,2,race+track ratingcmp=88.3,88.275002,3.260317090698395,race,track
soundtracks,2,sound+tracks ratingcmp=79.4,79.440002,1.893894133472422,sound,tracks
sidetracks,2,side+tracks ratingcmp=75.6,75.625,1.39,side,tracks
racetracks,2,race+tracks ratingcmp=90.3,90.333336,2.136932182158717,race,tracks
contrail,2,con+trail ratingcmp=32.7,32.714287,1.768955396864122,con,trail
geartrain,2,gear+train ratingcmp=50.9,50.884617,0.0,gear,train
claptrap,2,clap+trap ratingcmp=39.2,39.216217,2.467925401200141,clap,trap
mantrap,2,man+trap ratingcmp=64.9,64.931816,2.069985392528103,man,trap
firetrap,2,fire+trap ratingcmp=60.8,60.82143,2.29183414214446,fire,trap
mousetrap,2,mouse+trap ratingcmp=90.1,90.068184,2.783195835978733,mouse,trap
flytrap,2,fly+trap ratingcmp=74.2,74.214287,2.333226827302685,fly,trap
deathtrap,2,death+trap ratingcmp=86.0,86.0,2.333226827302685,death,trap
suntrap,2,sun+trap ratingcmp=50.5,50.5,1.18,sun,trap
rattrap,2,rat+trap ratingcmp=80.3,80.333336,2.547106647247766,rat,trap
mousetraps,2,mouse+traps ratingcmp=95.5,95.520836,2.136932182158717,mouse,traps
mantraps,2,man+traps ratingcmp=59.4,59.360001,0.0,man,traps
firetraps,2,fire+traps ratingcmp=59.0,59.0,1.893894133472422,fire,traps
rattraps,2,rat+traps ratingcmp=73.8,73.75,1.768955396864122,rat,traps
suntraps,2,sun+traps ratingcmp=56.2,56.16,0.0,sun,traps
deathtraps,2,death+traps ratingcmp=89.6,89.583336,1.26,death,traps
icetray,2,ice+tray ratingcmp=91.9,91.916664,0.0,ice,tray
ashtray,2,ash+tray ratingcmp=86.5,86.513512,3.514550613292043,ash,tray
ashtrays,2,ash+trays ratingcmp=88.1,88.10714,2.810348082022347,ash,trays
axletree,2,axle+tree ratingcmp=42.3,42.344826,0.0,axle,tree
doubletree,2,double+tree ratingcmp=46.4,46.416668,1.592864137808441,double,tree
shoetree,2,shoe+tree ratingcmp=36.8,36.814816,1.768955396864122,shoe,tree
rooftree,2,roof+tree ratingcmp=36.0,35.974358,1.592864137808441,roof,tree
axletrees,2,axle+trees ratingcmp=49.3,49.285713,0.0,axle,trees
shoetrees,2,shoe+trees ratingcmp=27.5,27.5,1.768955396864122,shoe,trees
paratrooper,2,para+trooper ratingcmp=60.1,60.066666,2.522283063522734,para,trooper
paratroopers,2,para+troopers ratingcmp=48.4,48.357143,2.835902186494736,para,troopers
paratroops,2,para+troops ratingcmp=53.5,53.533333,2.29183414214446,para,troops
foxtrot,2,fox+trot ratingcmp=40.1,40.057144,3.040022169150661,fox,trot
dogtrot,2,dog+trot ratingcmp=54.0,54.0,0.0,dog,trot
foxtrots,2,fox+trots ratingcmp=59.8,59.799999,1.768955396864122,fox,trots
dogtrots,2,dog+trots ratingcmp=47.7,47.73077,0.0,dog,trots
globetrotter,2,globe+trotter ratingcmp=66.5,66.53125,2.246076651583785,globe,trotter
globetrotters,2,globe+trotters ratingcmp=53.4,53.423077,2.405777494451296,globe,trotters
motortruck,2,motor+truck ratingcmp=80.9,80.919998,0.0,motor,truck
washtub,2,wash+tub ratingcmp=84.0,84.037041,2.069985392528103,wash,tub
bathtub,2,bath+tub ratingcmp=88.5,88.514282,3.785988736162903,bath,tub
blowtube,2,blow+tube ratingcmp=67.0,67.0,0.0,blow,tube
bathtubs,2,bath+tubs ratingcmp=90.2,90.199997,2.522283063522734,bath,tubs
washtubs,2,wash+tubs ratingcmp=80.4,80.360001,1.990804146480479,wash,tubs
candytuft,2,candy+tuft ratingcmp=41.5,41.5,1.01,candy,tuft
startup,2,star+tup ratingcmp=30.6,30.625,2.467925401200141,star,tup
lilyturf,2,lily+turf ratingcmp=42.1,42.125,0.0,lily,turf
downturn,2,down+turn ratingcmp=65.4,65.379311,1.990804146480479,down,turn
downturns,2,down+turns ratingcmp=71.2,71.161293,2.3,down,turns
granduncle,2,grand+uncle ratingcmp=70.2,70.23333,1.65,grand,uncle
speedups,2,speed+ups ratingcmp=73.2,73.208336,1.44,speed,ups
grownups,2,grown+ups ratingcmp=73.7,73.73333,3.189461233434901,grown,ups
lockups,2,lock+ups ratingcmp=63.4,63.400002,1.768955396864122,lock,ups
pileups,2,pile+ups ratingcmp=76.2,76.192307,1.26,pile,ups
makeups,2,make+ups ratingcmp=40.3,40.32,1.768955396864122,make,ups
checkups,2,check+ups ratingcmp=60.9,60.925926,2.592864137808441,check,ups
pickups,2,pick+ups ratingcmp=55.5,55.52,2.935286818630647,pick,ups
breakups,2,break+ups ratingcmp=69.3,69.310349,2.672045383856066,break,ups
stickups,2,stick+ups ratingcmp=48.5,48.5,2.136932182158717,stick,ups
startups,2,start+ups ratingcmp=68.3,68.322578,3.49,start,ups
lineups,2,line+ups ratingcmp=59.0,59.040001,2.371015388192085,line,ups
buildups,2,build+ups ratingcmp=71.1,71.125,1.768955396864122,build,ups
hookups,2,hook+ups ratingcmp=44.3,44.344826,2.194924129136403,hook,ups
markups,2,mark+ups ratingcmp=73.5,73.5,2.14,mark,ups
weathervane,2,weather+vane ratingcmp=43.8,43.757576,1.83,weather,vane
midvein,2,mid+vein ratingcmp=59.1,59.066666,1.27,mid,vein
newsvendor,2,news+vendor ratingcmp=83.6,83.586205,0.0,news,vendor
splitsville,2,splits+ville ratingcmp=46.3,46.333332,1.46,splits,ville
grapevine,2,grape+vine ratingcmp=80.6,80.574997,2.973075379520047,grape,vine
silvervine,2,silver+vine ratingcmp=48.8,48.82143,0.0,silver,vine
quartervine,2,quarter+vine ratingcmp=40.5,40.48148,0.0,quarter,vine
grapevines,2,grape+vines ratingcmp=93.2,93.206894,1.893894133472422,grape,vines
lyssavirus,2,lyssa+virus ratingcmp=39.7,39.708332,1.54,lyssa,virus
poxvirus,2,pox+virus ratingcmp=78.9,78.900002,1.16,pox,virus
arenavirus,2,arena+virus ratingcmp=39.0,39.033333,0.0,arena,virus
arborvitae,2,arbor+vitae ratingcmp=29.0,29.034483,1.48,arbor,vitae
tightwad,2,tight+wad ratingcmp=42.5,42.473682,2.405777494451296,tight,wad
tightwads,2,tight+wads ratingcmp=46.7,46.68182,0.0,tight,wads
bandwagon,2,band+wagon ratingcmp=43.8,43.849998,2.689774150816497,band,wagon
battlewagon,2,battle+wagon ratingcmp=57.6,57.57143,1.768955396864122,battle,wagon
milkwagon,2,milk+wagon ratingcmp=70.6,70.59259,0.0,milk,wagon
bandwagons,2,band+wagons ratingcmp=43.9,43.880001,1.88,band,wagons
pantywaist,2,panty+waist ratingcmp=59.9,59.892857,2.136932182158717,panty,waist
shirtwaist,2,shirt+waist ratingcmp=48.6,48.5625,1.71,shirt,waist
pantywaists,2,panty+waists ratingcmp=59.6,59.555557,1.768955396864122,panty,waists
shirtwaists,2,shirt+waists ratingcmp=56.0,55.967743,0.0,shirt,waists
dumbwaiter,2,dumb+waiter ratingcmp=33.5,33.53846,2.522283063522734,dumb,waiter
headwaiter,2,head+waiter ratingcmp=48.1,48.142857,2.495954124800384,head,waiter
headwaiters,2,head+waiters ratingcmp=44.9,44.884617,1.893894133472422,head,waiters
dumbwaiters,2,dumb+waiters ratingcmp=33.2,33.25,1.592864137808441,dumb,waiters
gunwale,2,gun+wale ratingcmp=24.6,24.589743,1.768955396864122,gun,wale
gunwales,2,gun+wales ratingcmp=31.1,31.125,1.768955396864122,gun,wales
sidewalk,2,side+walk ratingcmp=76.3,76.307693,3.738992173486679,side,walk
boardwalk,2,board+walk ratingcmp=59.6,59.63158,3.269557747433308,board,walk
catwalk,2,cat+walk ratingcmp=31.7,31.704546,2.860035866211455,cat,walk
moonwalk,2,moon+walk ratingcmp=63.9,63.92857,2.810348082022347,moon,walk
skywalk,2,sky+walk ratingcmp=63.3,63.279999,2.1,sky,walk
sheepwalk,2,sheep+walk ratingcmp=36.2,36.240002,0.0,sheep,walk
ropewalk,2,rope+walk ratingcmp=74.8,74.758621,1.1,rope,walk
cakewalk,2,cake+walk ratingcmp=43.5,43.464287,2.634256822966666,cake,walk
crosswalk,2,cross+walk ratingcmp=79.3,79.344826,2.634256822966666,cross,walk
floorwalker,2,floor+walker ratingcmp=51.9,51.863636,2.136932182158717,floor,walker
sleepwalker,2,sleep+walker ratingcmp=92.3,92.333336,2.371015388192085,sleep,walker
ropewalker,2,rope+walker ratingcmp=81.5,81.5,0.0,rope,walker
nightwalker,2,night+walker ratingcmp=73.8,73.833336,1.990804146480479,night,walker
jaywalker,2,jay+walker ratingcmp=38.8,38.82143,1.893894133472422,jay,walker
shopwalker,2,shop+walker ratingcmp=57.0,57.0,0.0,shop,walker
spacewalker,2,space+walker ratingcmp=75.7,75.653847,1.11,space,walker
streetwalker,2,street+walker ratingcmp=81.5,81.516129,2.405777494451296,street,walker
floorwalkers,2,floor+walkers ratingcmp=58.3,58.347828,1.592864137808441,floor,walkers
streetwalkers,2,street+walkers ratingcmp=76.5,76.5,1.990804146480479,street,walkers
jaywalkers,2,jay+walkers ratingcmp=37.1,37.07143,1.54,jay,walkers
sleepwalkers,2,sleep+walkers ratingcmp=90.5,90.535713,1.990804146480479,sleep,walkers
sleepwalking,2,sleep+walking ratingcmp=92.0,91.964287,2.810348082022347,sleep,walking
sidewalks,2,side+walks ratingcmp=71.0,71.0,2.754232140043416,side,walks
boardwalks,2,board+walks ratingcmp=71.7,71.708336,1.592864137808441,board,walks
crosswalks,2,cross+walks ratingcmp=73.4,73.35714,1.768955396864122,cross,walks
catwalks,2,cat+walks ratingcmp=38.9,38.875,2.194924129136403,cat,walks
moonwalks,2,moon+walks ratingcmp=73.9,73.85714,1.47,moon,walks
cakewalks,2,cake+walks ratingcmp=40.1,40.136364,1.05,cake,walks
footwall,2,foot+wall ratingcmp=53.6,53.620689,1.29,foot,wall
seawall,2,sea+wall ratingcmp=60.9,60.886364,1.768955396864122,sea,wall
sidewall,2,side+wall ratingcmp=78.2,78.25,1.893894133472422,side,wall
firewall,2,fire+wall ratingcmp=48.5,48.5,3.040022169150661,fire,wall
drywall,2,dry+wall ratingcmp=54.9,54.891891,2.522283063522734,dry,wall
stonewalling,2,stone+walling ratingcmp=53.0,52.958332,2.136932182158717,stone,walling
drywalls,2,dry+walls ratingcmp=76.3,76.279999,0.0,dry,walls
firewalls,2,fire+walls ratingcmp=51.8,51.785713,2.405777494451296,fire,walls
seawalls,2,sea+walls ratingcmp=71.0,71.040001,1.81,sea,walls
sidewalls,2,side+walls ratingcmp=73.1,73.071426,1.990804146480479,side,walls
westward,2,west+ward ratingcmp=61.4,61.448277,2.689774150816497,west,ward
churchwarden,2,church+warden ratingcmp=73.8,73.758621,1.83,church,warden
churchwardens,2,church+wardens ratingcmp=64.8,64.839996,1.83,church,wardens
dishware,2,dish+ware ratingcmp=70.3,70.32,1.592864137808441,dish,ware
flatware,2,flat+ware ratingcmp=52.9,52.916668,2.522283063522734,flat,ware
chinaware,2,china+ware ratingcmp=44.4,44.4375,1.768955396864122,china,ware
cookware,2,cook+ware ratingcmp=73.5,73.464287,2.136932182158717,cook,ware
copperware,2,copper+ware ratingcmp=74.2,74.21212,0.0,copper,ware
ironware,2,iron+ware ratingcmp=69.2,69.161293,1.26,iron,ware
glassware,2,glass+ware ratingcmp=61.3,61.307693,2.194924129136403,glass,ware
kitchenware,2,kitchen+ware ratingcmp=71.5,71.480003,1.768955396864122,kitchen,ware
agateware,2,agate+ware ratingcmp=29.9,29.888889,0.0,agate,ware
firmware,2,firm+ware ratingcmp=37.1,37.136364,1.893894133472422,firm,ware
lusterware,2,luster+ware ratingcmp=46.1,46.07143,0.0,luster,ware
tableware,2,table+ware ratingcmp=50.1,50.076923,1.768955396864122,table,ware
freeware,2,free+ware ratingcmp=37.3,37.32,1.592864137808441,free,ware
willowware,2,willow+ware ratingcmp=35.8,35.76923,0.0,willow,ware
woodenware,2,wooden+ware ratingcmp=66.7,66.666664,0.0,wooden,ware
hardware,2,hard+ware ratingcmp=37.3,37.270271,3.83465956910364,hard,ware
crackleware,2,crackle+ware ratingcmp=42.1,42.083332,0.0,crackle,ware
tinware,2,tin+ware ratingcmp=65.7,65.678574,1.592864137808441,tin,ware
ovenware,2,oven+ware ratingcmp=65.9,65.931038,0.0,oven,ware
dinnerware,2,dinner+ware ratingcmp=66.3,66.3125,2.194924129136403,dinner,ware
earthenware,2,earthen+ware ratingcmp=46.5,46.5,2.52,earthen,ware
graniteware,2,granite+ware ratingcmp=52.7,52.666668,0.0,granite,ware
groupware,2,group+ware ratingcmp=44.5,44.541668,1.79,group,ware
metalware,2,metal+ware ratingcmp=68.4,68.428574,1.44,metal,ware
spyware,2,spy+ware ratingcmp=62.5,62.53846,1.990804146480479,spy,ware
hollowware,2,hollow+ware ratingcmp=45.3,45.260868,0.0,hollow,ware
clayware,2,clay+ware ratingcmp=52.1,52.119999,0.0,clay,ware
silverware,2,silver+ware ratingcmp=61.0,61.0,3.333226827302685,silver,ware
stoneware,2,stone+ware ratingcmp=46.2,46.224998,1.768955396864122,stone,ware
shareware,2,share+ware ratingcmp=36.7,36.733334,2.28,share,ware
enamelware,2,enamel+ware ratingcmp=48.3,48.324326,1.592864137808441,enamel,ware
software,2,soft+ware ratingcmp=31.8,31.846153,3.926311412305191,soft,ware
lacquerware,2,lacquer+ware ratingcmp=44.5,44.454544,1.66,lacquer,ware
cookwares,2,cook+wares ratingcmp=80.5,80.458336,0.0,cook,wares
housewarming,2,house+warming ratingcmp=56.5,56.53125,2.860035866211455,house,warming
worrywart,2,worry+wart ratingcmp=47.2,47.23077,2.069985392528103,worry,wart
worrywarts,2,worry+warts ratingcmp=47.2,47.17857,0.0,worry,warts
whitewash,2,white+wash ratingcmp=67.6,67.620689,2.823313059186715,white,wash
backwash,2,back+wash ratingcmp=61.6,61.566666,2.467925401200141,back,wash
mouthwash,2,mouth+wash ratingcmp=84.8,84.820511,2.990804146480479,mouth,wash
eyewash,2,eye+wash ratingcmp=86.4,86.351349,2.194924129136403,eye,wash
hogwash,2,hog+wash ratingcmp=28.5,28.486486,2.783195835978733,hog,wash
pigwash,2,pig+wash ratingcmp=62.9,62.892857,0.0,pig,wash
blackwash,2,black+wash ratingcmp=49.6,49.612904,0.0,black,wash
dishwasher,2,dish+washer ratingcmp=90.5,90.526314,3.30886748144324,dish,washer
dishwashers,2,dish+washers ratingcmp=93.5,93.548386,2.29183414214446,dish,washers
mouthwashes,2,mouth+washes ratingcmp=89.0,88.966667,1.53,mouth,washes
whitewashes,2,white+washes ratingcmp=62.7,62.655174,1.63,white,washes
dishwashing,2,dish+washing ratingcmp=90.5,90.535713,2.547106647247766,dish,washing
brainwashing,2,brain+washing ratingcmp=54.4,54.413792,2.87161773876127,brain,washing
deathwatch,2,death+watch ratingcmp=55.1,55.085712,2.437962177822698,death,watch
midwatch,2,mid+watch ratingcmp=51.6,51.607143,1.592864137808441,mid,watch
dogwatch,2,dog+watch ratingcmp=67.0,67.03846,1.592864137808441,dog,watch
wristwatch,2,wrist+watch ratingcmp=85.9,85.925003,3.069985392528104,wrist,watch
stopwatch,2,stop+watch ratingcmp=66.2,66.225807,2.87161773876127,stop,watch
portwatcher,2,port+watcher ratingcmp=71.4,71.433334,0.0,port,watcher
deathwatches,2,death+watches ratingcmp=45.7,45.740742,0.0,death,watches
stopwatches,2,stop+watches ratingcmp=78.5,78.5,1.768955396864122,stop,watches
wristwatches,2,wrist+watches ratingcmp=88.7,88.708336,2.069985392528103,wrist,watches
bilgewater,2,bilge+water ratingcmp=44.8,44.759998,1.990804146480479,bilge,water
rainwater,2,rain+water ratingcmp=88.1,88.099998,2.371015388192085,rain,water
meltwater,2,melt+water ratingcmp=60.3,60.285713,2.2,melt,water
breakwater,2,break+water ratingcmp=57.6,57.633335,2.069985392528103,break,water
shearwater,2,shear+water ratingcmp=33.1,33.080002,1.768955396864122,shear,water
blackwater,2,black+water ratingcmp=60.9,60.913044,3.02,black,water
saltwater,2,salt+water ratingcmp=92.2,92.171425,2.796984120464366,salt,water
highwater,2,high+water ratingcmp=87.6,87.645164,1.73,high,water
whitewater,2,white+water ratingcmp=65.7,65.692307,1.893894133472422,white,water
tidewater,2,tide+water ratingcmp=65.2,65.181816,2.29183414214446,tide,water
limewater,2,lime+water ratingcmp=69.8,69.833336,0.0,lime,water
seawater,2,sea+water ratingcmp=89.5,89.486488,2.672045383856066,sea,water
backwater,2,back+water ratingcmp=41.6,41.599998,2.796984120464366,back,water
freshwater,2,fresh+water ratingcmp=87.2,87.216217,2.848136642911747,fresh,water
dishwater,2,dish+water ratingcmp=76.0,75.974358,2.371015388192085,dish,water
headwater,2,head+water ratingcmp=37.4,37.439999,2.136932182158717,head,water
firewater,2,fire+water ratingcmp=38.9,38.918919,2.592864137808441,fire,water
wastewater,2,waste+water ratingcmp=88.5,88.451614,1.592864137808441,waste,water
backwaters,2,back+waters ratingcmp=52.2,52.190475,2.194924129136403,back,waters
breakwaters,2,break+waters ratingcmp=49.0,48.966667,1.97,break,waters
tidewaters,2,tide+waters ratingcmp=84.5,84.480003,0.0,tide,waters
airwave,2,air+wave ratingcmp=74.1,74.104164,1.592864137808441,air,wave
brainwave,2,brain+wave ratingcmp=61.2,61.23077,2.069985392528103,brain,wave
airwaves,2,air+waves ratingcmp=70.9,70.928574,2.738992173486679,air,waves
brainwaves,2,brain+waves ratingcmp=77.5,77.5,2.136932182158717,brain,waves
earwax,2,ear+wax ratingcmp=83.9,83.864868,2.29183414214446,ear,wax
beeswax,2,bees+wax ratingcmp=88.3,88.333336,2.672045383856066,bees,wax
woodwaxen,2,wood+waxen ratingcmp=41.6,41.57143,0.0,wood,waxen
woadwaxen,2,woad+waxen ratingcmp=45.2,45.208332,0.0,woad,waxen
walkway,2,walk+way ratingcmp=74.4,74.42308,2.592864137808441,walk,way
hatchway,2,hatch+way ratingcmp=44.6,44.615383,1.990804146480479,hatch,way
crossway,2,cross+way ratingcmp=69.9,69.884613,1.592864137808441,cross,way
raceway,2,race+way ratingcmp=83.1,83.133331,2.246076651583785,race,way
headway,2,head+way ratingcmp=38.0,37.954544,2.823313059186715,head,way
expressway,2,express+way ratingcmp=68.5,68.5,2.990804146480479,express,way
gateway,2,gate+way ratingcmp=66.1,66.099998,3.300434313906377,gate,way
roadway,2,road+way ratingcmp=81.9,81.897438,2.371015388192085,road,way
slipway,2,slip+way ratingcmp=52.6,52.607143,1.768955396864122,slip,way
companionway,2,companion+way ratingcmp=37.7,37.68,1.990804146480479,companion,way
speedway,2,speed+way ratingcmp=61.5,61.46154,2.783195835978733,speed,way
airway,2,air+way ratingcmp=73.3,73.285713,3.216113428206341,air,way
entranceway,2,entrance+way ratingcmp=79.7,79.724136,1.592864137808441,entrance,way
spillway,2,spill+way ratingcmp=58.8,58.8125,2.333226827302685,spill,way
slideway,2,slide+way ratingcmp=50.6,50.576923,0.0,slide,way
steerageway,2,steerage+way ratingcmp=38.0,38.0,1.592864137808441,steerage,way
greenway,2,green+way ratingcmp=58.1,58.060608,2.8,green,way
shipway,2,ship+way ratingcmp=61.9,61.916668,1.592864137808441,ship,way
entryway,2,entry+way ratingcmp=88.7,88.708336,2.246076651583785,entry,way
railway,2,rail+way ratingcmp=67.5,67.46154,3.20031916102311,rail,way
passageway,2,passage+way ratingcmp=80.8,80.849998,3.077163977155227,passage,way
ropeway,2,rope+way ratingcmp=58.4,58.380951,1.76,rope,way
runway,2,run+way ratingcmp=59.2,59.225807,3.738992173486679,run,way
pathway,2,path+way ratingcmp=79.1,79.114288,3.062686153786604,path,way
causeway,2,cause+way ratingcmp=45.0,45.033333,2.547106647247766,cause,way
midway,2,mid+way ratingcmp=74.8,74.846153,3.348738993480933,mid,way
throughway,2,through+way ratingcmp=65.9,65.85714,2.069985392528103,through,way
skyway,2,sky+way ratingcmp=64.0,64.033333,2.522283063522734,sky,way
driveway,2,drive+way ratingcmp=75.3,75.26667,3.82839258471599,drive,way
highway,2,high+way ratingcmp=48.6,48.594593,4.251828980472876,high,way
tramway,2,tram+way ratingcmp=68.9,68.900002,1.768955396864122,tram,way
archway,2,arch+way ratingcmp=57.2,57.153847,2.405777494451296,arch,way
leeway,2,lee+way ratingcmp=28.2,28.179487,2.754232140043416,lee,way
doorway,2,door+way ratingcmp=80.7,80.675003,3.509318086358366,door,way
stairway,2,stair+way ratingcmp=76.8,76.800003,3.205647994528177,stair,way
carriageway,2,carriage+way ratingcmp=62.6,62.642857,2.86,carriage,way
